qname	decompositionTime	planningTime	firstResult	overallTime	moreResults	cardinality
B3-17	0.0040819644928	0.0079391002655	0.0830421447754	0.0857870578766	1	8
B3-18	0.00400805473328	0.00793313980103	0.087366104126	0.108153104782	1	19
B3-19	0.00399088859558	0.00779986381531	0.0798017978668	0.0813689231873	1	2
B3-20	0.00398111343384	0.00783205032349	0.0793390274048	0.0914061069489	1	3
B4-1	0.00567007064819	0.0138840675354	260.514487982	299.65218401	1	12
B4-2	0.00579690933228	0.013347864151	0.310214996338	0.313133001328	1	30
B4-3	0.00580596923828	0.0134048461914	4.4547419548	4.4597928524	1	48
B4-4	0.00576281547546	0.0133428573608	0.25061583519	0.256765842438	1	54
B4-5	0.00578093528748	0.0133349895477	0.249114990234	0.260299921036	1	102
B4-6	0.00572896003723	0.013288974762	0.268579959869	0.280721902847	1	120
B4-7	0.00587701797485	0.0134601593018	0.258172035217	0.263206005096	1	48
B4-8	0.00589179992676	0.0134909152985	0.25236582756	0.25517988205	1	24
B4-9	0.00575995445251	0.0133199691772	0.234712839127	0.236356973648	1	18
B4-10	0.00589299201965	0.0135099887848	0.25393986702	0.255409955978	1	12
B4-11	0.00581693649292	0.0134618282318	0.254058837891	0.255618810654	1	18
B4-12	0.00582504272461	0.0133919715881	0.239676952362	0.242467880249	1	30
B4-13	0.00573205947876	0.0133440494537	0.264456987381	0.266259908676	1	18
B4-14	0.00580501556396	0.0133838653564	4.96456885338	4.99954581261	1	324
B4-15	0.00581002235413	0.0133600234985	0.24179983139	0.243278980255	1	12
B4-16	0.00582695007324	0.0134251117706	0.231119155884	0.240318059921	1	90
B4-17	0.00578093528748	0.0133371353149	0.227877140045	0.229813098907	1	18
B4-18	0.00581383705139	0.0134079456329	0.246964931488	0.250476837158	1	30
B4-19	0.00589990615845	0.0135519504547	0.265558958054	0.271502971649	1	54
B4-20	0.00586318969727	0.0134429931641	0.257658004761	0.270932197571	1	120
B5-1	0.00311589241028	0.00581789016724	19.0144050121	286.078404903	1	13065
B5-2	0.00313806533813	0.00585889816284	10.1964139938	282.709830046	1	8237
B5-3	0.00329613685608	0.00603604316711	16.6403090954	280.797065973	1	11046
B5-4	0.0031578540802	0.00585198402405	4.17599797249	281.223276854	1	5107
B5-5	0.00315499305725	0.005863904953	5.71543192863	275.551239014	1	5195
B5-6	0.00313186645508	0.00583481788635	10.4463799	276.341882944	1	9458
B5-7	0.00346708297729	0.00636887550354	10.4366240501	279.293658018	1	8651
