qname	decompositionTime	planningTime	firstResult	overallTime	moreResults	cardinality
B3-6	0.0363059043884	0.0377490520477	0.0853390693665	0.0864560604095	1	10
B3-7	0.0355570316315	0.0369911193848	0.0984170436859	0.0997111797333	1	14
B3-8	0.035679101944	0.0371201038361	0.0951390266418	0.0964121818542	1	12
B3-9	0.0354559421539	0.0369009971619	0.0800888538361	0.0811269283295	1	8
B3-10	0.0356631278992	0.037101984024	0.0856890678406	0.0873219966888	1	17
B3-11	0.0357909202576	0.0372250080109	0.0848960876465	0.0857861042023	1	8
B3-12	0.0357332229614	0.0371680259705	0.0923759937286	0.094701051712	1	20
B3-13	0.0356130599976	0.0370428562164	0.0852890014648	0.0860600471497	1	7
B3-14	0.0355370044708	0.0369811058044	0.0908019542694	0.091490983963	1	8
B3-15	0.0356769561768	0.0371198654175	0.0904159545898	0.0930578708649	1	4
B3-16	0.0358710289001	0.0373251438141	0.0859501361847	0.0871000289917	1	11
B3-17	0.0355889797211	0.0370390415192	0.0812540054321	0.0821058750153	1	8
B3-18	0.0354840755463	0.036926984787	0.0843029022217	0.0869929790497	1	19
B3-19	0.0355648994446	0.0370059013367	0.0846650600433	0.0848269462585	1	2
B3-20	0.0353469848633	0.0367848873138	0.0836758613586	0.0840530395508	1	3
B4-1	0.100191831589	0.104743003845	0.206491947174	0.207815885544	1	12
B4-2	0.101217985153	0.105788946152	0.36998295784	0.373249053955	1	30
B4-3	0.0964829921722	0.101889848709	0.323113918304	0.325548887253	1	24
B4-4	0.0994131565094	0.103898048401	0.321136951447	0.327363014221	1	54
B4-5	0.10182595253	0.106434822083	0.606595993042	0.617686986923	1	102
B4-6	0.0970091819763	0.101562023163	0.441120147705	0.453042984009	1	120
B4-7	0.100063085556	0.104665994644	0.294308185577	0.299623966217	1	48
B4-8	0.0968379974365	0.101468086243	0.26140999794	0.264055013657	1	24
B4-9	0.0971360206604	0.101717948914	0.242785930634	0.244866847992	1	18
B4-10	0.0997309684753	0.104353904724	0.259781837463	0.261085987091	1	12
B4-11	0.0982511043549	0.102772951126	0.222342967987	0.224190950394	1	18
B4-12	0.098580121994	0.103091955185	0.292723178864	0.296091079712	1	30
B4-13	0.0993649959564	0.10391497612	0.245700836182	0.248070001602	1	18
B4-14	0.101791858673	0.106309890747	0.474565982819	0.487452983856	1	108
B4-15	0.0998649597168	0.104578018188	0.214504957199	0.216079950333	1	12
B4-16	0.10465502739	0.10930109024	0.510173082352	0.520470142365	1	90
B4-17	0.0960528850555	0.10059094429	0.211755037308	0.213952064514	1	18
B4-18	0.0973379611969	0.102260828018	0.248938798904	0.252292871475	1	30
B4-19	0.0999879837036	0.104480981827	0.275619029999	0.281388998032	1	54
B4-20	0.0967130661011	0.101216077805	0.377281188965	0.401123046875	1	120
B5-1	0.0224640369415	0.0236248970032	9.82880401611	12.8339488506	1	13065
B5-2	0.0225129127502	0.0236988067627	4.28059387207	5.97733688354	1	8237
B5-3	0.0222480297089	0.0234131813049	9.47244715691	11.8584651947	1	11046
B5-4	0.0229961872101	0.0241720676422	1.81147813797	2.48800396919	1	5107
B5-5	0.0224311351776	0.0235891342163	2.79770708084	3.6905272007	1	5195
B5-6	0.0225880146027	0.0237610340118	4.75949406624	6.1684191227	1	9458
B5-7	0.0225400924683	0.0237081050873	4.86187815666	6.2467520237	1	8651
B5-8	0.0225419998169	0.0237329006195	9.69849205017	12.3996639252	1	12952
B5-9	0.0224781036377	0.0236411094666	0.495540142059	0.710026025772	1	1099
B5-10	0.0226480960846	0.0238220691681	2.62853097916	3.72317004204	1	6592
B5-11	0.0224139690399	0.0235800743103	2.81916713715	3.70449995995	1	6499
B5-12	0.0223701000214	0.0235450267792	8.37189388275	11.0287671089	1	11674
B5-13	0.0225260257721	0.0237171649933	1.33469605446	1.85613799095	1	3826
B5-14	0.0222868919373	0.0234508514404	0.791420936584	1.07854890823	1	1988
B5-15	0.0224950313568	0.023649930954	5.21801185608	6.83888483047	1	9665
B5-16	0.0224521160126	0.0236179828644	4.0976960659	5.42281603813	1	7609
B5-17	0.0223670005798	0.0235500335693	1.14551401138	1.47906303406	1	2629
B5-18	0.0223729610443	0.0235478878021	2.60624194145	3.50326704979	1	5574
B5-19	0.023008108139	0.0241830348969	1.78651189804	2.61065006256	1	5201
B5-20	0.0225491523743	0.0237140655518	2.58592510223	3.57986402512	1	7186
B6-1	0.0603189468384	0.0623078346252	0.182749986649	0.200832843781	1	18
B6-2	0.0560150146484	0.0580430030823	0.160360097885	0.160427093506	1	1
B6-3	0.0808799266815	0.0827701091766	20.0524399281	20.0528929234	1	5
B6-4	0.0589089393616	0.0610029697418	0.163213014603	0.163582086563	1	5
B6-5	0.0541350841522	0.0561561584473	0.175032138824	0.19673705101	1	15
B6-6	0.056648015976	0.058641910553	0.162662029266	0.163337945938	1	8
B6-7	0.0588269233704	0.0608458518982	0.159482955933	0.159529924393	1	1
B6-8	0.0555610656738	0.0576360225677	0.172845125198	0.186347007751	1	11
B6-9	0.0558819770813	0.057895898819	0.167616844177	0.179986000061	1	11
B6-10	0.0573899745941	0.0594019889832	0.17865896225	0.19130396843	1	12
B6-11	0.0583879947662	0.0603981018066	0.168109893799	0.168664932251	1	4
B6-12	0.0565550327301	0.0585520267487	0.17378616333	0.193099021912	1	19
B6-13	0.0559508800507	0.0579078197479	0.170402050018	0.18329000473	1	12
B6-14	0.0566430091858	0.0586330890656	0.176491975784	0.176954030991	1	7
B6-15	0.0576570034027	0.0596611499786	0.169495105743	0.18245100975	1	11
B6-16	0.0566861629486	0.0586760044098	0.166707038879	0.167421102524	1	8
B6-17	0.0549230575562	0.0568730831146	0.164254188538	0.164494991302	1	4
B6-18	0.055065870285	0.0570459365845	0.164723873138	0.165220022202	1	6
B6-19	0.0678520202637	0.0698499679565	0.174799919128	0.175549983978	1	7
B6-20	0.0588941574097	0.0608961582184	0.172414064407	0.172773122787	1	3
B7-1	0.0415768623352	0.0428359508514	0.10743188858	0.12039899826	1	14
B7-2	0.038624048233	0.0398721694946	0.139038085938	0.165578126907	1	25
B7-3	0.0388829708099	0.0401639938354	0.107867002487	0.140664100647	1	26
B7-4	0.038106918335	0.0393500328064	0.125542879105	0.157228946686	1	22
B7-5	0.0379559993744	0.0392520427704	0.103214025497	0.131797075272	1	21
B7-6	0.0386121273041	0.0399351119995	0.106329202652	0.124160051346	1	19
B7-7	0.0392858982086	0.0404899120331	0.132111787796	0.182592868805	1	32
B7-8	0.038565158844	0.039831161499	0.10769701004	0.124720096588	1	19
B7-9	0.0381150245667	0.0392909049988	0.106026887894	0.119971990585	1	15
B7-10	0.039134979248	0.0403778553009	0.0988390445709	0.0989170074463	1	4
B7-11	0.0411579608917	0.042356967926	0.106904983521	0.123240947723	1	16
B7-12	0.0378830432892	0.0391328334808	0.104300022125	0.119483947754	1	17
B7-13	0.0388209819794	0.0400218963623	0.0978949069977	0.0983920097351	1	5
B7-14	0.0384149551392	0.0396540164948	0.106406927109	0.121534824371	1	15
B7-15	0.0388751029968	0.0401039123535	0.104903936386	0.135025024414	1	21
B7-16	0.0379841327667	0.0392010211945	0.137364149094	0.153197050095	1	17
B7-17	0.0377109050751	0.0389938354492	0.1407558918	0.15585398674	1	16
B7-18	0.0388929843903	0.040137052536	0.104990959167	0.124382019043	1	20
B7-19	0.038213968277	0.0394160747528	0.104398012161	0.137892961502	1	28
B7-20	0.0380210876465	0.0392289161682	0.123616933823	0.168751955032	1	33
B8-1	0.0637438297272	0.0647158622742	-1	299.580027819	0	0
B8-1	0.0637438297272	0.0647158622742	-1	299.580027819	0	0
B8-2	0.072417974472	0.0734059810638	-1	299.600357056	0	0
B8-3	0.087907075882	0.0889110565186	-1	299.588850975	0	0
B8-4	0.074853181839	0.075788974762	-1	299.587767124	0	0
B8-5	0.0918290615082	0.0929689407349	-1	299.509303093	0	0
B8-6	0.0776929855347	0.0786888599396	-1	299.578015804	0	0
B8-7	0.0776288509369	0.0786068439484	-1	299.588456869	0	0
B8-8	0.0743610858917	0.075334072113	-1	299.579818964	0	0
B8-9	0.0888609886169	0.0898380279541	-1	299.588067055	0	0
B8-10	0.0789380073547	0.0799269676208	-1	299.581578016	0	0
B8-11	0.0737209320068	0.0746958255768	-1	299.589263916	0	0
B8-12	0.0892012119293	0.0901401042938	-1	299.581117153	0	0
B8-13	0.077507019043	0.0784981250763	-1	299.590006113	0	0
B8-14	0.0790131092072	0.0799760818481	-1	299.578710079	0	0
B8-15	0.0731420516968	0.0741069316864	-1	299.584810972	0	0
B8-16	0.0762600898743	0.077220916748	-1	299.580976009	0	0
B8-17	0.0896129608154	0.0906140804291	-1	299.591800928	0	0
B8-18	0.077926158905	0.0788941383362	-1	299.579765081	0	0
B8-19	0.0698721408844	0.0708680152893	-1	299.592392206	0	0
B8-20	0.0714590549469	0.0723979473114	-1	299.580760002	0	0
B9-1	0.0896100997925	0.090754032135	0.940057039261	1.13537287712	1	1
B9-2	0.0713770389557	0.072536945343	1.06105494499	1.09029793739	1	1
B9-3	0.0655689239502	0.066773891449	0.902656078339	1.05085492134	1	1
B9-4	0.0665011405945	0.0676081180573	0.865070104599	1.10215497017	1	1
B9-5	0.0636630058289	0.0648550987244	1.24300312996	1.32336807251	1	1
B9-6	0.0676779747009	0.0688569545746	1.08032107353	1.08036804199	1	1
B9-7	0.06334400177	0.0645229816437	0.966434955597	1.1138188839	1	1
B9-8	0.0686497688293	0.0698778629303	0.966304779053	1.07594895363	1	1
B9-9	0.063873052597	0.0650141239166	0.970993041992	1.05749821663	1	1
B9-10	0.0733330249786	0.0745098590851	0.781491994858	1.088326931	1	1
B9-11	0.0649638175964	0.0661189556122	0.968784809113	1.0572719574	1	1
B9-12	0.066890001297	0.0680270195007	1.03524303436	1.20284605026	1	1
B9-13	0.0636360645294	0.0648190975189	0.935122013092	1.06815600395	1	1
B9-14	0.0645189285278	0.0656969547272	0.781985044479	1.09182405472	1	1
B9-15	0.0691819190979	0.0703308582306	1.04826283455	1.04887485504	1	1
B9-16	0.0708558559418	0.0720338821411	0.779156923294	1.069439888	1	1
B9-17	0.0652410984039	0.0663781166077	1.10709500313	1.11200213432	1	1
B9-18	0.0677950382233	0.0689330101013	0.941276073456	1.11566519737	1	1
B9-19	0.062399148941	0.063591003418	1.07329297066	1.11209511757	1	1
B9-20	0.0654821395874	0.0666170120239	0.759272098541	1.02092909813	1	1
B10-1	0.123711109161	0.125329017639	0.214405059814	0.291084051132	1	130
B10-2	0.110153913498	0.111841917038	0.207663059235	0.342617988586	1	184
B10-3	0.0977008342743	0.0993909835815	0.18546795845	0.311690807343	1	168
B10-4	0.100232124329	0.101897954941	0.193946123123	0.468411922455	1	261
B10-5	0.112998962402	0.114655971527	0.830367088318	1.05803990364	1	301
B10-6	0.0998010635376	0.101460933685	0.186423063278	0.311656951904	1	190
B10-7	0.104500055313	0.106133937836	0.196156024933	0.512681007385	1	379
B10-8	0.103103160858	0.104799985886	0.190689086914	0.37944316864	1	239
B10-9	0.105232000351	0.106886863708	0.190701961517	0.276249885559	1	147
B10-10	0.103536128998	0.10517001152	0.193741083145	0.441570997238	1	298
B10-11	0.0980939865112	0.0996899604797	0.189034938812	0.515552997589	1	453
B10-12	0.103525876999	0.105232000351	0.204423904419	0.333775043488	1	216
B10-13	0.106300115585	0.107906103134	0.184335947037	0.246179103851	1	68
B10-14	0.101330041885	0.102998018265	0.184657096863	0.296164035797	1	86
B10-15	0.100960016251	0.102592945099	0.177953958511	0.308189868927	1	71
B10-16	0.108096837997	0.109730005264	0.197836875916	0.320389032364	1	207
B10-17	0.100031137466	0.101676225662	0.180653095245	0.239093065262	1	68
B10-18	0.102101802826	0.103720903397	0.175189971924	0.264279842377	1	30
B10-19	0.0998351573944	0.101478099823	0.175587177277	0.274935007095	1	49
B10-20	0.143174886703	0.144800901413	0.235892057419	0.475838899612	1	328
B11-1	0.365073919296	0.367775917053	50.1232128143	50.1232128143	0	0
B11-2	0.360600948334	0.363228082657	50.0016269684	50.0016269684	0	0
B11-3	0.367818117142	0.370489120483	48.6692690849	48.6692690849	0	0
B11-4	0.366230010986	0.368854999542	49.9060840607	49.9060840607	0	0
B11-5	0.365056991577	0.367781877518	49.3701229095	49.3701229095	0	0
B11-6	0.353232145309	0.35588312149	49.0568170547	49.0568170547	0	0
B11-7	0.356075048447	0.358761072159	49.7463421822	49.7463421822	0	0
B11-8	0.350967168808	0.353595018387	48.7042970657	48.7042970657	0	0
B11-9	0.357450008392	0.360122919083	49.149889946	49.149889946	0	0
B11-10	0.359080076218	0.361735105515	49.0019860268	49.0019860268	0	0
B11-11	0.354516983032	0.357199907303	48.4147357941	48.4147357941	0	0
B11-12	0.352083921432	0.354711055756	49.3126559258	49.3126559258	0	0
B11-13	0.356751918793	0.359440803528	49.581651926	49.581651926	0	0
B11-14	0.369590997696	0.372278928757	49.3240599632	49.3240599632	0	0
B11-15	0.35711812973	0.359855175018	48.2394139767	48.2394139767	0	0
B11-16	0.356110811234	0.358756780624	48.0053448677	48.0053448677	0	0
B11-17	0.349910020828	0.352603197098	47.5287070274	47.5287070274	0	0
B11-18	0.358603954315	0.36129784584	49.8968999386	49.8968999386	0	0
B11-19	0.355807065964	0.358451128006	48.3682031631	48.3682031631	0	0
B11-20	0.437258005142	0.439851045609	49.0432801247	49.0432801247	0	0
B12-1	0.144984006882	0.147243976593	0.267957925797	0.267957925797	0	0
B12-2	0.139019966125	0.141304969788	0.240767002106	0.240767002106	0	0
B12-3	0.135318994522	0.137575149536	0.25820016861	0.25820016861	0	0
B12-4	0.130548000336	0.132796049118	0.234116077423	0.234116077423	0	0
B12-5	0.131006002426	0.133249998093	0.24915099144	0.24915099144	0	0
B12-6	0.132678031921	0.134952068329	0.250123023987	0.250123023987	0	0
B12-7	0.132328987122	0.134606838226	0.23534989357	0.23534989357	0	0
B12-8	0.127044916153	0.129323005676	0.247262954712	0.247262954712	0	0
B12-9	0.129502058029	0.131739139557	0.202908992767	0.202908992767	0	0
B12-10	0.129389047623	0.131685018539	0.229057073593	0.229057073593	0	0
B12-11	0.132657051086	0.134895086288	0.249289989471	0.249289989471	0	0
B12-12	0.130911111832	0.133147001266	0.224689006805	0.224689006805	0	0
B12-13	0.125561952591	0.127864122391	0.232074975967	0.232074975967	0	0
B12-14	0.129792928696	0.132045984268	0.216195106506	0.216195106506	0	0
B12-15	0.126180887222	0.128500938416	0.222471952438	0.222471952438	0	0
B12-16	0.125735998154	0.127975940704	0.225862026215	0.225862026215	0	0
B12-17	0.127449035645	0.129709005356	0.246780157089	0.246780157089	0	0
B12-18	0.295061826706	0.297283887863	0.388514995575	0.388514995575	0	0
B12-19	0.129449129105	0.131705999374	0.223657131195	0.223657131195	0	0
B12-20	0.125702857971	0.127975940704	0.245705842972	0.245705842972	0	0
